timestamp,name,TOC,activity,Priority_Code,case_id,DeviceType,Device,event_message
23:25.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDBLOCKTRIPCHG-DET
23:45.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R2362_PLANT,Substation1058BLKCARR2362_PLANTSIGNALRECEIVEDNORMALCHG-DET
24:48.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L514,Substation1037BLKCARL514SIGNALRECEIVEDNORMALCHG-DET
28:37.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
33:35.0,ML,TMS,TOCPB,4,Substation1402,BLKCAR,Device793,Substation1402BLKCARDevice793SIGNALRECEIVEDNORMALCHG-DET
33:39.0,ML,TMS,TOCPB,4,Substation1402,BLKCAR,Device793,Substation1402BLKCARDevice793SIGNALRECEIVEDNORMALCHG-DET
36:15.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
37:11.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERLOSSCHG-DET
40:50.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERNORMALCHG-DET
41:39.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERLOSSCHG-DET
46:20.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERNORMALCHG-DET
54:43.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device20,Substation621BLKCARDevice20SIGNALRECEIVEDNORMALCHG-DET
54:44.0,ML,TMS,TOCFC,4,Substation795,BLKCAR,Device775,Substation795BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
54:46.0,ML,TMS,TOCFC,4,Substation795,BLKCAR,Device775,Substation795BLKCARDevice775SIGNALRECEIVEDNORMALCHG-DET
54:47.0,ML,TMS,TOCFC,4,Substation621,BLKCAR,Device20,Substation621BLKCARDevice20SIGNALRECEIVEDNORMALCHG-DET
58:51.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
59:11.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
59:57.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDTRIPENABLEDCHG-DET
59:59.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDNORMALCHG-DET
00:02.0,ML,TMS,TOCNL,4,Substation1424,BLKCAR,R8018_STAND,Substation1424BLKCARR8018_STANDSIGNALRECEIVEDBLOCKTRIPCHG-DET
00:02.0,ML,TMS,TOCPB,4,Substation1459,BLKCAR,Device285,Substation1459BLKCARDevice285SIGNALXMITALARMCHG-DET
00:02.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDBLOCKTRIPCHG-DET
00:02.0,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265BLKCARSTUTR_PR1_UPLCCARRIERLEVELNORMALCHG-DET
00:02.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
00:02.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDBLOCKTRIPCHG-DET
00:03.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R7962_NATCHEZ,Substation1058BLKCARDevice4575SIGNALRECEIVEDNORMALCHG-DET
00:03.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDNORMALCHG-DET
00:04.0,ML,TMS,TOCHS,4,Substation136,BLKCAR,Device309,Substation136BLKCARDevice309SIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCNL,4,Substation1424,BLKCAR,R8018_STAND,Substation1424BLKCARR8018_STANDSIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265BLKCARSTUTR_PR1_UPLCCARRIERLEVELNORMALCHG-DET
00:06.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDBLOCKTRIPCHG-DET
00:07.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDBLOCKTRIPCHG-DET
00:09.0,ML,TMS,TOCHS,4,Substation136,BLKCAR,Device309,Substation136BLKCARDevice309SIGNALRECEIVEDNORMALCHG-DET
00:09.0,ML,TMS,TOCMN,4,Substation1137,BLKCAR,BGNV,Substation1137BLKCARBGNVSIGNALRECEIVEDNORMALCHG-DET
00:11.0,ML,TMS,TOCPB,4,Substation1459,BLKCAR,Device285,Substation1459BLKCARDevice285SIGNALXMITNORMALCHG-DET
01:06.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676TRANSMITTERNORMALCHG-DET
01:06.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676CARRIERLEVELNORMALCHG-DET
03:26.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L741_PULSAR,Substation611BLKCARL741_PULSARSIGNALRECEIVEDNORMALCHG-DET
03:26.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L741_PULSAR,Substation424BLKCARL741_PULSARSIGNALRECEIVEDNORMALCHG-DET
03:26.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L741_PULSAR,Substation611BLKCARL741_PULSARSIGNALRECEIVEDNORMALCHG-DET
03:26.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L741_PULSAR,Substation424BLKCARL741_PULSARSIGNALRECEIVEDNORMALCHG-DET
03:26.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L741_PULSAR,Substation611BLKCARL741_PULSARSIGNALRECEIVEDBLOCKTRIPCHG-DET
04:59.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678CARRIERLEVELLOWCHG-DET
04:59.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678#1CARRIERLEVLLOWCHG-DET
05:00.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678CARRIERLEVELNORMALCHG-DET
05:00.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678#1CARRIERLEVLNORMALCHG-DET
05:02.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678CARRIERLEVELLOWCHG-DET
05:02.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678#1CARRIERLEVLLOWCHG-DET
05:04.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678CARRIERLEVELNORMALCHG-DET
05:04.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,Device678,Substation1027BLKCARDevice678#1CARRIERLEVLNORMALCHG-DET
06:02.0,ML,TMS,TOCPB,4,Substation1402,BLKCAR,Device793,Substation1402BLKCARDevice793SIGNALRECEIVEDTRIPENABLEDCHG-DET
06:05.0,ML,TMS,TOCPB,4,Substation1402,BLKCAR,Device793,Substation1402BLKCARDevice793SIGNALRECEIVEDNORMALCHG-DET
06:09.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device50,Substation687BLKCARDevice50SIGNALRECEIVEDNORMALCHG-DET
06:10.0,ML,TMS,TOCPB,4,Substation1402,BLKCAR,Device793,Substation1402BLKCARDevice793SIGNALRECEIVEDNORMALCHG-DET
06:11.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device349,Substation1303BLKCARDevice349SIGNALRECEIVEDTRIPENABLEDCHG-DET
06:12.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device50,Substation687BLKCARDevice50SIGNALRECEIVEDNORMALCHG-DET
06:14.0,ML,TMS,TOCLR,4,Substation1374,BLKCAR,Device312,Substation1374BLKCARDevice312SIGNALRECEIVEDNORMALCHG-DET
06:15.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device349,Substation1303BLKCARDevice349SIGNALRECEIVEDTRIPENABLEDCHG-DET
06:17.0,ML,TMS,TOCLR,4,Substation1374,BLKCAR,Device312,Substation1374BLKCARDevice312SIGNALRECEIVEDNORMALCHG-DET
06:19.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device349,Substation1303BLKCARDevice349SIGNALRECEIVEDNORMALCHG-DET
07:01.0,ML,TMS,TOCGR,4,Substation190,BLKCAR,Device391,Substation190BLKCARDevice391CARRIERLEVELNORMALCHG-DET
07:03.0,ML,TMS,TOCGR,4,Substation1447,BLKCAR,Device527,Substation1447BLKCARDevice527CARRIERLEVELNORMALCHG-DET
09:01.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L527,Substation1037BLKCARL527SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:01.0,ML,TMS,TOCBM,4,Substation303,BLKCAR,L527,Substation303BLKCARL527SIGNALRECEIVEDBLOCKTRIPCHG-DET
09:02.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L527,Substation1037BLKCARL527SIGNALRECEIVEDTRIPENABLEDCHG-DET
09:03.0,ML,TMS,TOCBM,4,Substation303,BLKCAR,L527,Substation303BLKCARL527SIGNALRECEIVEDBLOCKTRIPCHG-DET
09:04.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L527,Substation1037BLKCARL527SIGNALRECEIVEDNORMALCHG-DET
09:05.0,ML,TMS,TOCBM,4,Substation303,BLKCAR,L527,Substation303BLKCARL527SIGNALRECEIVEDNORMALCHG-DET
09:36.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L752_PULSAR,Substation611BLKCARL752_PULSARSIGNALRECEIVEDBLOCKTRIPCHG-DET
09:38.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L752_PULSAR,Substation611BLKCARL752_PULSARSIGNALRECEIVEDBLOCKTRIPCHG-DET
09:40.0,ML,TMS,TOCBR,4,Substation611,BLKCAR,L752_PULSAR,Substation611BLKCARL752_PULSARSIGNALRECEIVEDNORMALCHG-DET
10:25.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
11:11.0,ML,TMS,TOCGR,4,Substation708,BLKCAR,Device322,Substation708BLKCARDevice322SIGNALXMITALARMCHG-DET
11:12.0,ML,TMS,TOCGR,4,Substation1322,BLKCAR,Device826,Substation1322BLKCARDevice826CARRIERLEVELNORMALCHG-DET
11:14.0,ML,TMS,TOCGR,4,Substation708,BLKCAR,Device322,Substation708BLKCARDevice322SIGNALXMITNORMALCHG-DET
11:15.0,ML,TMS,TOCGR,4,Substation1322,BLKCAR,Device826,Substation1322BLKCARDevice826CARRIERLEVELNORMALCHG-DET
12:12.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
13:28.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L342_PULSAR,Substation424BLKCARL342_PULSARSIGNALRECEIVEDBLOCKTRIPCHG-DET
13:32.0,ML,TMS,TOCBR,4,Substation1125,BLKCAR,L342_PULSAR,Substation1125BLKCARL342_PULSARSIGNALRECEIVEDNORMALCHG-DET
13:32.0,ML,TMS,TOCBR,4,Substation424,BLKCAR,L342_PULSAR,Substation424BLKCARL342_PULSARSIGNALRECEIVEDNORMALCHG-DET
14:41.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device349,Substation687BLKCARDevice349SIGNALRECEIVEDTRIPENABLEDCHG-DET
14:43.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device349,Substation687BLKCARDevice349SIGNALRECEIVEDNORMALCHG-DET
17:24.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDNORMALCHG-DET
17:24.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device111,Substation1303BLKCARDevice111SIGNALRECEIVEDTRIPENABLEDCHG-DET
17:26.0,ML,TMS,TOCNL,4,Substation247,BLKCAR,Device424,Substation247BLKCARDevice424SIGNALRECEIVEDNORMALCHG-DET
17:28.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device111,Substation1303BLKCARDevice111SIGNALRECEIVEDNORMALCHG-DET
17:55.0,ML,TMS,TOCWN,4,Substation901,RELAY,L119_PRI2_DTT,Substation901RELAYL119_PRI2_DTTTRIPRECEIVEDALARMCHG-DET
17:55.0,ML,TMS,TOCWN,4,Substation901,BLKCAR,L119_PLC85P1-1,Substation901BLKCARL119_PLC85P1-1SIGNALRECEIVEDBLOCKTRIPCHG-DET
17:57.0,ML,TMS,TOCWN,4,Substation901,RELAY,L119_PRI2_DTT,Substation901RELAYL119_PRI2_DTTTRIPRECEIVEDNORMALCHG-DET
17:58.0,ML,TMS,TOCWN,4,Substation901,BLKCAR,L119_PLC85P1-1,Substation901BLKCARL119_PLC85P1-1SIGNALRECEIVEDNORMALCHG-DET
19:25.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERLOSSCHG-DET
20:28.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device636,Substation687BLKCARDevice636SIGNALRECEIVEDNORMALCHG-DET
20:28.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device636,Substation687BLKCARDevice636SIGNALRECEIVEDNORMALCHG-DET
21:05.0,ML,TMS,TOCGR,4,Substation708,BLKCAR,Device322,Substation708BLKCARDevice322SIGNALXMITALARMCHG-DET
21:06.0,ML,TMS,TOCGR,4,Substation1322,BLKCAR,Device826,Substation1322BLKCARDevice826CARRIERLEVELNORMALCHG-DET
21:07.0,ML,TMS,TOCGR,4,Substation708,BLKCAR,Device322,Substation708BLKCARDevice322SIGNALXMITALARMCHG-DET
21:08.0,ML,TMS,TOCGR,4,Substation1322,BLKCAR,Device826,Substation1322BLKCARDevice826CARRIERLEVELLOWCHG-DET
21:10.0,ML,TMS,TOCGR,4,Substation708,BLKCAR,Device322,Substation708BLKCARDevice322SIGNALXMITNORMALCHG-DET
21:17.0,ML,TMS,TOCGR,4,Substation1322,BLKCAR,Device826,Substation1322BLKCARDevice826CARRIERLEVELNORMALCHG-DET
21:42.0,ML,TMS,TOCLF,4,Substation298,XFMR,T1_APH,Substation298XFMRT1_APHNITROGENCYLLOWCHG-DET
21:48.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device349,Substation1303BLKCARDevice349SIGNALRECEIVEDTRIPENABLEDCHG-DET
21:50.0,ML,TMS,TOCLR,4,Substation1374,BLKCAR,Device312,Substation1374BLKCARDevice312SIGNALRECEIVEDNORMALCHG-DET
21:52.0,ML,TMS,TOCLR,4,Substation1303,BLKCAR,Device349,Substation1303BLKCARDevice349SIGNALRECEIVEDNORMALCHG-DET
21:55.0,ML,TMS,TOCLR,4,Substation1374,BLKCAR,Device312,Substation1374BLKCARDevice312SIGNALRECEIVEDNORMALCHG-DET
21:57.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L514,Substation1037BLKCARL514SIGNALRECEIVEDNORMALCHG-DET
22:03.0,ML,TMS,TOCLF,4,Substation298,XFMR,T1_APH,Substation298XFMRT1_APHNITROGENCYLLOWCHG-DET
22:15.0,ML,TMS,TOCLF,4,Substation298,XFMR,T1_APH,Substation298XFMRT1_APHNITROGENCYLLOWCHG-DET
22:25.0,ML,TMS,TOCLF,4,Substation298,XFMR,T1_APH,Substation298XFMRT1_APHNITROGENCYLNORMALCHG-DET
22:53.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERLOSSCHG-DET
24:04.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERNORMALCHG-DET
26:23.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
26:32.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERNORMALCHG-DET
30:36.0,ML,TMS,TOCPB,4,Substation655,BLKCAR,Device362,Substation655BLKCARDevice362CHECKBACKTESTINPROGRESSCHG-DET
30:40.0,ML,TMS,TOCPB,4,Substation655,BLKCAR,Device362,Substation655BLKCARDevice362CHECKBACKTESTNORMALCHG-DET
33:38.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L527,Substation1037BLKCARL527SIGNALRECEIVEDTRIPENABLEDCHG-DET
33:39.0,ML,TMS,TOCBM,4,Substation303,BLKCAR,L527,Substation303BLKCARL527SIGNALRECEIVEDBLOCKTRIPCHG-DET
33:41.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L527,Substation1037BLKCARL527SIGNALRECEIVEDNORMALCHG-DET
33:41.0,ML,TMS,TOCBM,4,Substation303,BLKCAR,L527,Substation303BLKCARL527SIGNALRECEIVEDNORMALCHG-DET
33:43.0,ML,TMS,TOCBM,4,Substation303,BLKCAR,L527,Substation303BLKCARL527SIGNALRECEIVEDBLOCKTRIPCHG-DET
33:44.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L527,Substation1037BLKCARL527SIGNALRECEIVEDNORMALCHG-DET
33:46.0,ML,TMS,TOCBM,4,Substation303,BLKCAR,L527,Substation303BLKCARL527SIGNALRECEIVEDNORMALCHG-DET
35:33.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
42:11.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
43:12.0,ML,TMS,TOCLF,4,Substation298,ACB,13065,Substation298ACB13065MINORNORMALCHG-DET
44:46.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2ALARMCHG-DET
54:02.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
54:43.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
56:34.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERLOSSCHG-DET
57:18.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2ALARMCHG-DET
59:51.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDTRIPENABLEDCHG-DET
59:53.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDNORMALCHG-DET
00:03.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
00:03.0,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265BLKCARSTUTR_PR1_UPLCCARRIERLEVELNORMALCHG-DET
00:04.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R7962_NATCHEZ,Substation1058BLKCARDevice4575SIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCNL,4,Substation1424,BLKCAR,R8018_STAND,Substation1424BLKCARR8018_STANDSIGNALRECEIVEDNORMALCHG-DET
00:06.0,ML,TMS,TOCPB,4,Substation1459,BLKCAR,Device285,Substation1459BLKCARDevice285SIGNALXMITNORMALCHG-DET
00:06.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device636,Substation687BLKCARDevice636SIGNALRECEIVEDNORMALCHG-DET
00:08.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device636,Substation687BLKCARDevice636SIGNALRECEIVEDNORMALCHG-DET
01:12.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERNORMALCHG-DET
02:03.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676TRANSMITTERNORMALCHG-DET
02:03.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676CARRIERLEVELNORMALCHG-DET
04:59.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2ALARMCHG-DET
05:40.0,ML,TMS,TOCLC,4,Substation61,UNBLCR,L226,Substation61UNBLCRL22685RXLOWSIGNALNORMALCHG-DET
08:11.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERLOSSCHG-DET
10:33.0,ML,TMS,TOCLR,4,Substation977,BLKCAR,Device754,Substation977BLKCARDevice754SIGNALRECEIVEDNORMALCHG-DET
10:43.0,ML,TMS,TOCPA,4,Substation879,LN,564,Substation879LN564AMPGUNBALANCED800.0CURRENTVALUE800.0AMPGHIGHLIMITVALUE40.2
11:13.0,ML,TMS,TOCPA,4,Substation879,LN,564,Substation879LN564AMPGNORMAL4.9CURRENTVALUE4.9AMPGHIGHLIMITVALUE40.2
11:48.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERNORMALCHG-DET
12:29.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2ALARMCHG-DET
15:39.0,ML,TMS,TOCLR,4,Substation687,BLKCAR,Device349,Substation687BLKCARDevice349SIGNALRECEIVEDNORMALCHG-DET
17:33.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2ALARMCHG-DET
17:52.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
19:53.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
21:08.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2ALARMCHG-DET
22:07.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2ALARMCHG-DET
22:53.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L514,Substation1037BLKCARL514SIGNALRECEIVEDTRIPENABLEDCHG-DET
22:55.0,ML,TMS,TOCOG,4,Substation1037,BLKCAR,L514,Substation1037BLKCARL514SIGNALRECEIVEDNORMALCHG-DET
30:02.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
33:40.0,ML,TMS,TOCLR,4,Substation591,XFMR,AT1_CPHASE,Substation591XFMRAT1_CPHASECOOLFAILSTGE2NORMALCHG-DET
33:58.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERLOSSCHG-DET
38:36.0,ML,TMS,TOCBR,4,Substation740,GCB,20585_HI_PRESS,Substation740GCB20585_HI_PRESSHEATERNORMALCHG-DET
45:08.0,ML,TMS,TOCPA,4,Substation714,TONE,L519,Substation714TONEL519TRIPRECEIVEDNORMALCHG-DET
52:55.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERLOSSCHG-DET
56:29.0,ML,TMS,TOCBR,4,Substation740,GCB,20580_HI_PRESS,Substation740GCB20580_HI_PRESSHEATERNORMALCHG-DET
59:42.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDTRIPENABLEDCHG-DET
59:44.0,ML,TMS,TOCED,4,Substation232,BLKCAR,Device689,Substation232BLKCARDevice689SIGNALRECEIVEDNORMALCHG-DET
00:03.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R7962_NATCHEZ,Substation1058BLKCARDevice4575SIGNALRECEIVEDBLOCKTRIPCHG-DET
00:03.0,ML,TMS,TOCGR,4,Substation1027,LN,Device4416,Substation1027LNDevice4416#1CARRIERLEVLLOWCHG-DET
00:03.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,MARKET,Substation1027BLKCARMARKETSIGNALRECEIVEDTRIPENABLEDCHG-DET
00:03.0,ML,TMS,TOCNL,4,Substation355,BLKCAR,Device1706,Substation355BLKCARDevice1706SIGNALRECEIVEDNORMALCHG-DET
00:03.0,ML,TMS,TOCPB,4,Substation1459,BLKCAR,Device285,Substation1459BLKCARDevice285SIGNALXMITNORMALCHG-DET
00:03.0,ML,TMS,TOCPB,4,Substation1265,BLKCAR,STUTR_PR1_UPLC,Substation1265BLKCARSTUTR_PR1_UPLCCARRIERLEVELNORMALCHG-DET
00:04.0,ML,TMS,TOCNL,4,Substation1424,BLKCAR,R8018_STAND,Substation1424BLKCARR8018_STANDSIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCNL,4,Substation1058,BLKCAR,R7962_NATCHEZ,Substation1058BLKCARDevice4575SIGNALRECEIVEDNORMALCHG-DET
00:05.0,ML,TMS,TOCGR,4,Substation1027,LN,Device4416,Substation1027LNDevice4416#1CARRIERLEVLNORMALCHG-DET
00:05.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,MARKET,Substation1027BLKCARMARKETSIGNALRECEIVEDNORMALCHG-DET
00:06.0,ML,TMS,TOCGR,4,Substation1142,BLKCAR,Device229,Substation1142BLKCARDevice229SIGNALXMITALARMCHG-DET
00:06.0,ML,TMS,TOCLR,4,Substation977,BLKCAR,Device754,Substation977BLKCARDevice754SIGNALRECEIVEDNORMALCHG-DET
00:08.0,ML,TMS,TOCGR,4,Substation1142,BLKCAR,Device229,Substation1142BLKCARDevice229SIGNALXMITNORMALCHG-DET
00:08.0,ML,TMS,TOCGR,4,Substation1027,LN,Device4416,Substation1027LNDevice4416#1CARRIERLEVLNORMALCHG-DET
00:08.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,MARKET,Substation1027BLKCARMARKETSIGNALRECEIVEDNORMALCHG-DET
00:10.0,ML,TMS,TOCLR,4,Substation977,BLKCAR,Device754,Substation977BLKCARDevice754SIGNALRECEIVEDNORMALCHG-DET
01:50.0,ML,TMS,TOCMS,4,Substation168,XFMR,230_115,Substation168XFMR230_115MINORNORMALCHG-DET
02:58.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676TRANSMITTERNORMALCHG-DET
02:58.0,ML,TMS,TOCLR,4,Substation844,BLKCAR,Device676,Substation844BLKCARDevice676CARRIERLEVELNORMALCHG-DET
08:01.0,ML,TMS,TOCGR,4,Substation1027,LN,Device4416,Substation1027LNDevice4416#1CARRIERLEVLNORMALCHG-DET
08:01.0,ML,TMS,TOCGR,4,Substation1027,BLKCAR,MARKET,Substation1027BLKCARMARKETSIGNALRECEIVEDNORMALCHG-DET
